,user_id,category_code,percentage
2993,1515915625533975908,electronics,1.0
2994,1515915625533978887,electronics,1.0
2995,1515915625533981657,electronics,1.0
2996,1515915625533986507,electronics,1.0
2997,1515915625534000100,computers,1.0
2998,1515915625534002935,computers,1.0
2999,1515915625534010319,computers,1.0
3000,1515915625534010592,stationery,1.0
3001,1515915625534010930,computers,1.0
3002,1515915625534014966,computers,1.0
3003,1515915625534020302,computers,1.0
3004,1515915625534022194,electronics,1.0
3005,1515915625534024853,computers,1.0
3006,1515915625534033116,auto,1.0
3007,1515915625534042393,computers,1.0
3008,1515915625534045777,electronics,1.0
3009,1515915625534049972,computers,1.0
3010,1515915625534050573,electronics,1.0
3011,1515915625534060041,electronics,1.0
3012,1515915625534066086,auto,1.0
3013,1515915625534114932,construction,1.0
3014,1515915625534130234,electronics,1.0
3015,1515915625534132519,electronics,1.0
3016,1515915625534142786,computers,1.0
3017,1515915625534143343,computers,1.0
3018,1515915625534150566,electronics,1.0
3019,1515915625534156949,computers,1.0
3020,1515915625534160913,electronics,1.0
3021,1515915625534160985,computers,1.0
3022,1515915625534165247,electronics,1.0
3023,1515915625534166780,construction,1.0
3024,1515915625534168706,computers,1.0
3025,1515915625534169595,appliances,1.0
3026,1515915625534183243,electronics,1.0
3027,1515915625534184643,computers,1.0
3028,1515915625534188995,computers,1.0
3029,1515915625534190921,stationery,1.0
3030,1515915625534199788,stationery,1.0
3031,1515915625534203158,stationery,1.0
3032,1515915625534216663,stationery,0.8
3033,1515915625534216663,computers,0.2
3034,1515915625534216924,computers,1.0
3035,1515915625534218088,electronics,1.0
3036,1515915625534223104,computers,1.0
3037,1515915625534231463,electronics,1.0
3038,1515915625534232563,computers,1.0
3039,1515915625534232818,computers,1.0
3040,1515915625534235175,computers,1.0
3041,1515915625534236735,construction,1.0
3042,1515915625534240440,electronics,0.9333333333333333
3043,1515915625534240440,auto,0.06666666666666667
3044,1515915625534250735,electronics,1.0
3045,1515915625534252644,electronics,1.0
3046,1515915625534252809,computers,0.9090909090909091
3047,1515915625534252809,stationery,0.09090909090909091
3048,1515915625534274130,computers,1.0
3049,1515915625534282119,computers,0.9285714285714286
3050,1515915625534282119,electronics,0.07142857142857142
3051,1515915625534287746,computers,1.0
3052,1515915625534288172,auto,1.0
3053,1515915625534289333,electronics,1.0
3054,1515915625534289336,electronics,1.0
3055,1515915625534297817,computers,1.0
3056,1515915625534305095,appliances,1.0
3057,1515915625534309464,appliances,1.0
3058,1515915625534310544,electronics,1.0
3059,1515915625534316023,computers,1.0
3060,1515915625534318792,computers,1.0
3061,1515915625534329079,computers,1.0
3062,1515915625534338248,electronics,1.0
3063,1515915625534340779,computers,1.0
3064,1515915625534407376,electronics,1.0
3065,1515915625534407998,electronics,1.0
3066,1515915625534415830,computers,1.0
3067,1515915625534443825,electronics,1.0
3068,1515915625534466607,auto,0.9473684210526315
3069,1515915625534466607,electronics,0.05263157894736842
3070,1515915625534483775,construction,1.0
3071,1515915625534491023,electronics,1.0
3072,1515915625534498746,computers,1.0
3073,1515915625534511094,computers,1.0
3074,1515915625534517610,computers,1.0
3075,1515915625534525828,computers,1.0
3076,1515915625534527783,computers,1.0
3077,1515915625534540631,stationery,0.6
3078,1515915625534540631,computers,0.2
3079,1515915625534540631,electronics,0.2
3080,1515915625534545154,construction,1.0
3081,1515915625534548605,computers,1.0
3082,1515915625534549826,computers,1.0
3083,1515915625534550697,electronics,1.0
3084,1515915625534555304,computers,1.0
3085,1515915625534573411,auto,1.0
3086,1515915625534583088,construction,1.0
3087,1515915625534584161,electronics,1.0
3088,1515915625534585127,computers,1.0
3089,1515915625534590685,computers,1.0
3090,1515915625534599938,computers,0.95
3091,1515915625534599938,appliances,0.05
3092,1515915625534604751,computers,1.0
3093,1515915625534608869,computers,0.6666666666666666
3094,1515915625534608869,electronics,0.3333333333333333
3095,1515915625534619409,auto,1.0
3096,1515915625534621127,construction,1.0
3097,1515915625534623878,construction,1.0
3098,1515915625534627338,computers,1.0
3099,1515915625534636429,electronics,1.0
3100,1515915625534646426,computers,1.0
3101,1515915625534648667,construction,1.0
3102,1515915625534650223,electronics,1.0
3103,1515915625534672863,auto,1.0
3104,1515915625534681731,computers,0.9
3105,1515915625534681731,electronics,0.1
3106,1515915625534689624,electronics,0.6923076923076923
3107,1515915625534689624,appliances,0.3076923076923077
3108,1515915625534691802,computers,1.0
3109,1515915625534691848,computers,1.0
3110,1515915625534696688,construction,1.0
3111,1515915625534700465,computers,1.0
3112,1515915625534707062,electronics,1.0
3113,1515915625534714030,computers,1.0
3114,1515915625534720503,electronics,1.0
3115,1515915625534730688,computers,0.9473684210526315
3116,1515915625534730688,electronics,0.05263157894736842
3117,1515915625534738385,electronics,1.0
3118,1515915625534739029,auto,0.9
3119,1515915625534739029,electronics,0.1
3120,1515915625534744068,electronics,1.0
3121,1515915625534744236,appliances,1.0
3122,1515915625534744495,appliances,1.0
3123,1515915625534747215,computers,1.0
3124,1515915625534748472,auto,1.0
3125,1515915625534752405,electronics,1.0
3126,1515915625534756584,computers,1.0
3127,1515915625534763069,computers,1.0
3128,1515915625534764313,auto,1.0
3129,1515915625534766038,construction,1.0
3130,1515915625534766286,computers,1.0
3131,1515915625534771549,auto,0.9444444444444444
3132,1515915625534771549,electronics,0.05555555555555555
3133,1515915625534772632,computers,1.0
3134,1515915625534775920,auto,0.8947368421052632
3135,1515915625534775920,electronics,0.10526315789473684
3136,1515915625534776957,computers,1.0
3137,1515915625534791930,computers,1.0
3138,1515915625534794314,computers,1.0
3139,1515915625534808007,computers,1.0
3140,1515915625534812471,auto,1.0
3141,1515915625534813605,computers,1.0
3142,1515915625534818775,stationery,1.0
3143,1515915625534840728,computers,1.0
3144,1515915625534855153,computers,1.0
3145,1515915625534855852,computers,1.0
3146,1515915625534857442,stationery,1.0
3147,1515915625534859650,computers,0.8888888888888888
3148,1515915625534859650,appliances,0.1111111111111111
3149,1515915625534888139,electronics,1.0
3150,1515915625534889264,computers,1.0
3151,1515915625534893939,computers,1.0
3152,1515915625534895602,computers,1.0
3153,1515915625534915960,computers,1.0
3154,1515915625534919296,computers,1.0
3155,1515915625534920953,construction,1.0
3156,1515915625534923211,auto,1.0
3157,1515915625534991572,computers,1.0
3158,1515915625535006233,auto,1.0
3159,1515915625535104123,furniture,0.8125
3160,1515915625535104123,electronics,0.1875
3161,1515915625535136507,electronics,1.0
3162,1515915625535174998,electronics,1.0
3163,1515915625535269362,appliances,1.0
3164,1515915625535382348,computers,1.0
3165,1515915625535422098,computers,1.0
3166,1515915625535435335,stationery,1.0
3167,1515915625535495185,construction,1.0
3168,1515915625535511904,electronics,1.0
3169,1515915625535605861,electronics,1.0
3170,1515915625535661389,computers,1.0
3171,1515915625535668877,stationery,0.9375
3172,1515915625535668877,computers,0.0625
3173,1515915625535702277,computers,0.5
3174,1515915625535702277,stationery,0.5
3175,1515915625535702282,computers,0.5
3176,1515915625535702282,stationery,0.5
3177,1515915625535744959,computers,1.0
3178,1515915625535753901,construction,1.0
3179,1515915625535761056,computers,1.0
3180,1515915625535794820,computers,1.0
3181,1515915625535804330,stationery,1.0
3182,1515915625535808010,stationery,1.0
3183,1515915625535817138,computers,1.0
3184,1515915625535821425,stationery,1.0
3185,1515915625535932449,computers,1.0
3186,1515915625535937326,computers,1.0
3187,1515915625535941344,computers,1.0
3188,1515915625535941687,computers,0.7777777777777778
3189,1515915625535941687,electronics,0.2222222222222222
3190,1515915625535949458,computers,1.0
3191,1515915625535950588,computers,1.0
3192,1515915625535955310,electronics,1.0
3193,1515915625535959009,electronics,1.0
3194,1515915625535966450,computers,1.0
3195,1515915625535977768,computers,1.0
3196,1515915625536001145,computers,1.0
3197,1515915625536001872,stationery,1.0
3198,1515915625536003369,computers,1.0
3199,1515915625536007864,electronics,1.0
3200,1515915625536012570,electronics,1.0
3201,1515915625536047299,computers,1.0
3202,1515915625536077819,computers,1.0
3203,1515915625536080570,electronics,1.0
3204,1515915625536082503,electronics,1.0
3205,1515915625536082610,computers,1.0
3206,1515915625536083272,computers,1.0
3207,1515915625536084190,electronics,1.0
3208,1515915625536085916,computers,1.0
3209,1515915625536089956,computers,1.0
3210,1515915625536098525,computers,1.0
3211,1515915625536105473,computers,1.0
3212,1515915625536107413,computers,1.0
3213,1515915625536113541,construction,1.0
3214,1515915625536130515,computers,1.0
3215,1515915625536134308,computers,1.0
3216,1515915625536148965,computers,1.0
3217,1515915625536149112,stationery,0.9166666666666666
3218,1515915625536149112,computers,0.08333333333333333
3219,1515915625536149986,stationery,1.0
3220,1515915625536154327,computers,1.0
3221,1515915625536159497,electronics,1.0
3222,1515915625536169528,computers,1.0
3223,1515915625536181065,computers,0.9
3224,1515915625536181065,electronics,0.1
3225,1515915625536186970,computers,1.0
3226,1515915625536194692,stationery,1.0
3227,1515915625536195124,electronics,0.75
3228,1515915625536195124,construction,0.25
3229,1515915625536196554,stationery,0.631578947368421
3230,1515915625536196554,computers,0.3684210526315789
3231,1515915625536203378,electronics,1.0
3232,1515915625536204677,computers,1.0
3233,1515915625536222600,electronics,1.0
3234,1515915625536226176,construction,0.9411764705882353
3235,1515915625536226176,electronics,0.058823529411764705
3236,1515915625536233954,electronics,1.0
3237,1515915625536255336,electronics,1.0
3238,1515915625536255851,stationery,1.0
3239,1515915625536259321,electronics,1.0
3240,1515915625536265354,country_yard,1.0
3241,1515915625536267664,computers,1.0
3242,1515915625536268532,computers,1.0
3243,1515915625536269074,computers,1.0
3244,1515915625536271384,computers,1.0
3245,1515915625536277072,computers,0.8737864077669902
3246,1515915625536277072,electronics,0.1262135922330097
3247,1515915625536278657,computers,1.0
3248,1515915625536290589,auto,1.0
3249,1515915625536295948,computers,1.0
3250,1515915625536299777,electronics,1.0
3251,1515915625536317988,stationery,0.9
3252,1515915625536317988,electronics,0.1
3253,1515915625536324743,computers,1.0
3254,1515915625536326544,electronics,1.0
3255,1515915625536342838,electronics,1.0
3256,1515915625536358054,computers,1.0
3257,1515915625536360234,auto,1.0
3258,1515915625536361336,electronics,1.0
3259,1515915625536369952,computers,1.0
3260,1515915625536377105,computers,0.96875
3261,1515915625536377105,appliances,0.03125
3262,1515915625536377452,electronics,1.0
3263,1515915625536377801,computers,1.0
3264,1515915625536385087,computers,1.0
3265,1515915625536391114,electronics,1.0
3266,1515915625536392995,electronics,1.0
3267,1515915625536394403,computers,0.5806451612903226
3268,1515915625536394403,stationery,0.41935483870967744
3269,1515915625536396632,auto,0.8888888888888888
3270,1515915625536396632,appliances,0.1111111111111111
3271,1515915625536401459,electronics,1.0
3272,1515915625536402298,computers,0.9230769230769231
3273,1515915625536402298,stationery,0.07692307692307693
3274,1515915625536408483,computers,1.0
3275,1515915625536417335,appliances,1.0
3276,1515915625536421025,computers,1.0
3277,1515915625536423197,computers,1.0
3278,1515915625536424351,computers,1.0
3279,1515915625536432321,computers,0.9906542056074766
3280,1515915625536432321,electronics,0.009345794392523364
3281,1515915625536432344,accessories,0.8461538461538461
3282,1515915625536432344,electronics,0.15384615384615385
3283,1515915625536436700,appliances,1.0
3284,1515915625536440039,computers,1.0
3285,1515915625536443712,construction,1.0
3286,1515915625536444422,appliances,0.6
3287,1515915625536444422,electronics,0.4
3288,1515915625536447710,computers,1.0
3289,1515915625536449287,computers,1.0
3290,1515915625536453422,computers,1.0
3291,1515915625536455477,electronics,1.0
3292,1515915625536461052,computers,1.0
3293,1515915625536462626,electronics,1.0
3294,1515915625536462822,electronics,1.0
3295,1515915625536464551,computers,0.9130434782608695
3296,1515915625536464551,auto,0.08695652173913043
3297,1515915625536464577,stationery,1.0
3298,1515915625536466704,stationery,1.0
3299,1515915625536468460,computers,1.0
3300,1515915625536470238,computers,1.0
3301,1515915625536472856,electronics,0.75
3302,1515915625536472856,country_yard,0.25
3303,1515915625536481544,computers,1.0
3304,1515915625536484287,computers,0.9444444444444444
3305,1515915625536484287,auto,0.05555555555555555
3306,1515915625536491021,stationery,1.0
3307,1515915625536500318,electronics,1.0
3308,1515915625536513444,auto,1.0
3309,1515915625536515869,computers,0.65
3310,1515915625536515869,electronics,0.35
3311,1515915625536528435,computers,1.0
3312,1515915625536529167,auto,1.0
3313,1515915625536542299,computers,1.0
3314,1515915625536543771,construction,1.0
3315,1515915625536566126,computers,1.0
3316,1515915625536567608,computers,0.9953703703703703
3317,1515915625536567608,electronics,0.004629629629629629
3318,1515915625536567638,computers,1.0
3319,1515915625536577540,computers,1.0
3320,1515915625536580011,computers,1.0
3321,1515915625536584277,electronics,0.9523809523809523
3322,1515915625536584277,computers,0.047619047619047616
3323,1515915625536597915,electronics,1.0
3324,1515915625536599184,computers,1.0
3325,1515915625536612391,computers,1.0
3326,1515915625536612563,appliances,1.0
3327,1515915625536615356,stationery,1.0
3328,1515915625536622038,electronics,1.0
3329,1515915625536622145,computers,1.0
3330,1515915625536636860,computers,1.0
3331,1515915625536637482,electronics,1.0
3332,1515915625536638434,computers,1.0
3333,1515915625536642710,appliances,1.0
3334,1515915625536646087,computers,1.0
3335,1515915625536648653,construction,1.0
3336,1515915625536653320,electronics,1.0
3337,1515915625536653515,electronics,1.0
3338,1515915625536655088,computers,1.0
3339,1515915625536656712,electronics,1.0
3340,1515915625536659500,electronics,1.0
3341,1515915625536659936,construction,1.0
3342,1515915625536665827,computers,0.9545454545454546
3343,1515915625536665827,stationery,0.045454545454545456
3344,1515915625536669032,computers,1.0
3345,1515915625536670276,computers,1.0
3346,1515915625536673786,computers,1.0
3347,1515915625536675934,construction,1.0
3348,1515915625536680384,electronics,1.0
3349,1515915625536680859,computers,1.0
3350,1515915625536681182,construction,0.5454545454545454
3351,1515915625536681182,electronics,0.45454545454545453
3352,1515915625536684624,computers,1.0
3353,1515915625536714343,stationery,1.0
3354,1515915625536725299,electronics,1.0
3355,1515915625536730667,electronics,1.0
3356,1515915625536730857,computers,1.0
3357,1515915625536735025,electronics,1.0
3358,1515915625536740912,computers,0.9852941176470589
3359,1515915625536740912,electronics,0.014705882352941176
3360,1515915625536742075,computers,1.0
3361,1515915625536743361,construction,1.0
3362,1515915625536744711,computers,1.0
3363,1515915625536746417,electronics,1.0
3364,1515915625536750382,auto,1.0
3365,1515915625536752921,computers,1.0
3366,1515915625536758873,computers,1.0
3367,1515915625536764921,electronics,1.0
3368,1515915625536765401,electronics,1.0
3369,1515915625536765429,electronics,1.0
3370,1515915625536765483,computers,1.0
3371,1515915625536769539,computers,1.0
3372,1515915625536775112,computers,1.0
3373,1515915625536777177,construction,1.0
3374,1515915625536777378,electronics,1.0
3375,1515915625536778213,electronics,1.0
3376,1515915625536783347,computers,1.0
3377,1515915625536787030,computers,1.0
3378,1515915625536787309,computers,1.0
3379,1515915625536790634,electronics,1.0
3380,1515915625536795882,computers,1.0
3381,1515915625536797844,appliances,1.0
3382,1515915625536798719,computers,1.0
3383,1515915625536805253,electronics,0.8571428571428571
3384,1515915625536805253,auto,0.14285714285714285
3385,1515915625536821501,computers,1.0
3386,1515915625536823526,computers,1.0
3387,1515915625536837888,computers,1.0
3388,1515915625536838384,auto,1.0
3389,1515915625536840787,computers,1.0
3390,1515915625536857572,computers,1.0
3391,1515915625536862303,computers,1.0
3392,1515915625536880330,computers,1.0
3393,1515915625536903516,computers,1.0
3394,1515915625536904312,computers,0.8823529411764706
3395,1515915625536904312,electronics,0.11764705882352941
3396,1515915625536908224,computers,1.0
3397,1515915625536909325,stationery,1.0
3398,1515915625536926760,computers,1.0
3399,1515915625536926959,auto,1.0
3400,1515915625536932597,electronics,1.0
3401,1515915625536933976,computers,1.0
3402,1515915625536934637,computers,1.0
3403,1515915625536940894,stationery,0.9666666666666667
3404,1515915625536940894,electronics,0.03333333333333333
3405,1515915625536941883,computers,1.0
3406,1515915625536945099,computers,1.0
3407,1515915625536945250,electronics,1.0
3408,1515915625536951027,computers,1.0
3409,1515915625536954098,auto,1.0
3410,1515915625536961910,electronics,1.0
3411,1515915625536965039,electronics,1.0
3412,1515915625536966114,computers,1.0
3413,1515915625536970374,electronics,1.0
3414,1515915625536971565,computers,1.0
3415,1515915625536978507,stationery,1.0
3416,1515915625536980671,electronics,1.0
3417,1515915625536990004,computers,1.0
3418,1515915625536991206,computers,1.0
3419,1515915625536996895,electronics,1.0
3420,1515915625536998669,computers,0.6666666666666666
3421,1515915625536998669,appliances,0.26666666666666666
3422,1515915625536998669,construction,0.06666666666666667
3423,1515915625536999325,stationery,1.0
3424,1515915625537001405,computers,1.0
3425,1515915625537002341,computers,1.0
3426,1515915625537004815,auto,1.0
3427,1515915625537010945,computers,1.0
3428,1515915625537012565,computers,1.0
3429,1515915625537014986,computers,1.0
3430,1515915625537020350,stationery,1.0
3431,1515915625537021939,electronics,1.0
3432,1515915625537021957,computers,1.0
3433,1515915625537026103,computers,1.0
3434,1515915625537027264,electronics,1.0
3435,1515915625537032566,computers,0.9487179487179487
3436,1515915625537032566,auto,0.02564102564102564
3437,1515915625537032566,appliances,0.02564102564102564
3438,1515915625537032857,computers,0.75
3439,1515915625537032857,stationery,0.25
3440,1515915625537033087,electronics,1.0
3441,1515915625537033588,computers,1.0
3442,1515915625537046233,appliances,1.0
3443,1515915625537052226,computers,1.0
3444,1515915625537055409,auto,1.0
3445,1515915625537062333,computers,1.0
3446,1515915625537065829,construction,1.0
3447,1515915625537085327,computers,0.8181818181818182
3448,1515915625537085327,electronics,0.18181818181818182
3449,1515915625537092628,electronics,1.0
3450,1515915625537106724,electronics,1.0
3451,1515915625537115215,electronics,1.0
3452,1515915625537121413,computers,1.0
3453,1515915625537122629,computers,1.0
3454,1515915625537128463,computers,1.0
3455,1515915625537132846,electronics,1.0
3456,1515915625537134156,furniture,1.0
3457,1515915625537135939,computers,0.85
3458,1515915625537135939,electronics,0.15
3459,1515915625537136184,computers,1.0
3460,1515915625537141393,construction,1.0
3461,1515915625537142177,computers,1.0
3462,1515915625537142783,appliances,1.0
3463,1515915625537161515,computers,1.0
3464,1515915625537162837,electronics,1.0
3465,1515915625537171970,appliances,1.0
3466,1515915625537172900,auto,1.0
3467,1515915625537174518,computers,1.0
3468,1515915625537175599,computers,1.0
3469,1515915625537190381,computers,1.0
3470,1515915625537192267,computers,1.0
3471,1515915625537198657,computers,1.0
3472,1515915625537206201,computers,1.0
3473,1515915625537210208,computers,1.0
3474,1515915625537219612,computers,0.8888888888888888
3475,1515915625537219612,construction,0.1111111111111111
3476,1515915625537220194,construction,1.0
3477,1515915625537222722,electronics,1.0
3478,1515915625537224374,computers,1.0
3479,1515915625537231726,computers,1.0
3480,1515915625537234371,auto,1.0
3481,1515915625537244605,computers,1.0
3482,1515915625537261125,electronics,1.0
3483,1515915625537263545,computers,1.0
3484,1515915625537270832,auto,1.0
3485,1515915625537275914,stationery,1.0
3486,1515915625537277393,computers,1.0
3487,1515915625537278967,electronics,0.5625
3488,1515915625537278967,construction,0.1875
3489,1515915625537278967,computers,0.125
3490,1515915625537278967,appliances,0.125
3491,1515915625537282357,computers,1.0
3492,1515915625537284450,computers,0.6666666666666666
3493,1515915625537284450,stationery,0.3333333333333333
3494,1515915625537288836,construction,1.0
3495,1515915625537294555,auto,1.0
3496,1515915625537295581,auto,1.0
3497,1515915625537306014,auto,0.8181818181818182
3498,1515915625537306014,electronics,0.18181818181818182
3499,1515915625537309115,stationery,1.0
3500,1515915625537310535,electronics,1.0
3501,1515915625537316073,construction,1.0
3502,1515915625537316236,appliances,1.0
3503,1515915625537320555,electronics,1.0
3504,1515915625537321058,computers,1.0
3505,1515915625537331695,electronics,1.0
3506,1515915625537340014,computers,1.0
3507,1515915625537343390,auto,1.0
3508,1515915625537348472,computers,1.0
3509,1515915625537349539,computers,1.0
3510,1515915625537349823,computers,1.0
3511,1515915625537355784,stationery,1.0
3512,1515915625537357492,computers,1.0
3513,1515915625537369202,computers,0.9285714285714286
3514,1515915625537369202,electronics,0.07142857142857142
3515,1515915625537372804,stationery,0.5
3516,1515915625537372804,electronics,0.25
3517,1515915625537372804,computers,0.25
3518,1515915625537373571,electronics,1.0
3519,1515915625537376271,computers,1.0
3520,1515915625537384574,auto,1.0
3521,1515915625537387639,computers,1.0
3522,1515915625537407798,computers,1.0
3523,1515915625537408329,computers,0.8888888888888888
3524,1515915625537408329,stationery,0.1111111111111111
3525,1515915625537419224,electronics,1.0
3526,1515915625537432719,computers,0.7692307692307693
3527,1515915625537432719,auto,0.23076923076923078
3528,1515915625537433896,computers,1.0
3529,1515915625537435844,computers,0.6666666666666666
3530,1515915625537435844,electronics,0.3333333333333333
3531,1515915625537439122,computers,1.0
3532,1515915625537443641,electronics,1.0
3533,1515915625537443740,electronics,1.0
3534,1515915625537445053,appliances,1.0
3535,1515915625537446643,computers,1.0
3536,1515915625537448355,electronics,1.0
3537,1515915625537449497,computers,0.9047619047619048
3538,1515915625537449497,electronics,0.047619047619047616
3539,1515915625537449497,stationery,0.047619047619047616
3540,1515915625537451747,electronics,1.0
3541,1515915625537454061,electronics,1.0
3542,1515915625537456954,computers,1.0
3543,1515915625537459919,appliances,1.0
3544,1515915625537471080,appliances,1.0
3545,1515915625537478071,computers,1.0
3546,1515915625537480555,electronics,1.0
3547,1515915625537485946,electronics,1.0
3548,1515915625537488111,auto,1.0
3549,1515915625537494227,appliances,1.0
3550,1515915625537495051,electronics,1.0
3551,1515915625537501307,computers,1.0
3552,1515915625537505483,computers,1.0
3553,1515915625537523868,electronics,1.0
3554,1515915625537527961,construction,1.0
3555,1515915625537528441,computers,1.0
3556,1515915625537531661,construction,1.0
3557,1515915625537538966,electronics,1.0
3558,1515915625537539631,electronics,0.9871794871794872
3559,1515915625537539631,computers,0.01282051282051282
3560,1515915625537555152,computers,1.0
3561,1515915625537557439,auto,1.0
3562,1515915625537559354,construction,1.0
3563,1515915625537569166,computers,1.0
3564,1515915625537572006,electronics,1.0
3565,1515915625537596929,computers,0.8125
3566,1515915625537596929,stationery,0.0625
3567,1515915625537596929,electronics,0.0625
3568,1515915625537596929,auto,0.0625
3569,1515915625537607468,computers,1.0
3570,1515915625537610466,computers,1.0
3571,1515915625537618280,electronics,1.0
3572,1515915625537621084,stationery,0.8333333333333334
3573,1515915625537621084,computers,0.08333333333333333
3574,1515915625537621084,construction,0.08333333333333333
3575,1515915625537622449,electronics,1.0
3576,1515915625537626859,stationery,1.0
3577,1515915625537630874,auto,0.9333333333333333
3578,1515915625537630874,electronics,0.06666666666666667
3579,1515915625537632284,electronics,1.0
3580,1515915625537639637,electronics,1.0
3581,1515915625537641850,computers,1.0
3582,1515915625537643701,stationery,1.0
3583,1515915625537645488,electronics,1.0
3584,1515915625537646616,computers,1.0
3585,1515915625537652315,computers,1.0
3586,1515915625537658374,electronics,1.0
3587,1515915625537658571,stationery,1.0
3588,1515915625537661977,stationery,1.0
3589,1515915625537674781,computers,1.0
3590,1515915625537681159,computers,1.0
3591,1515915625537682419,stationery,0.875
3592,1515915625537682419,appliances,0.125
3593,1515915625537692635,computers,1.0
3594,1515915625537701984,computers,1.0
3595,1515915625537713320,electronics,0.3333333333333333
3596,1515915625537713320,stationery,0.2222222222222222
3597,1515915625537713320,computers,0.2222222222222222
3598,1515915625537713320,appliances,0.1111111111111111
3599,1515915625537713320,accessories,0.1111111111111111
3600,1515915625537716932,electronics,1.0
3601,1515915625537717415,computers,1.0
3602,1515915625537719374,electronics,1.0
3603,1515915625537731937,stationery,1.0
3604,1515915625537732930,computers,0.9838709677419355
3605,1515915625537732930,electronics,0.016129032258064516
3606,1515915625537738185,construction,0.48484848484848486
3607,1515915625537738185,computers,0.45454545454545453
3608,1515915625537738185,stationery,0.06060606060606061
3609,1515915625537738840,computers,1.0
3610,1515915625537738865,computers,1.0
3611,1515915625537742491,computers,1.0
3612,1515915625537743076,computers,1.0
3613,1515915625537749269,electronics,1.0
3614,1515915625537749751,construction,1.0
3615,1515915625537749991,computers,1.0
3616,1515915625537751169,computers,1.0
3617,1515915625537766107,computers,1.0
3618,1515915625537767885,electronics,1.0
3619,1515915625537770676,computers,1.0
3620,1515915625537806926,computers,1.0
3621,1515915625537819176,electronics,1.0
3622,1515915625537820039,electronics,1.0
3623,1515915625537835594,construction,1.0
3624,1515915625537839640,auto,1.0
3625,1515915625537841428,computers,1.0
3626,1515915625537849895,auto,1.0
3627,1515915625537851466,computers,1.0
3628,1515915625537852081,computers,1.0
3629,1515915625537852572,computers,1.0
3630,1515915625537855255,construction,1.0
3631,1515915625537867326,computers,1.0
3632,1515915625537869435,computers,0.8
3633,1515915625537869435,construction,0.2
3634,1515915625537872950,computers,1.0
3635,1515915625537879061,construction,1.0
3636,1515915625537883527,auto,1.0
3637,1515915625537883597,construction,1.0
3638,1515915625537888623,computers,1.0
3639,1515915625537889223,computers,1.0
3640,1515915625537890149,computers,1.0
3641,1515915625537892478,computers,1.0
3642,1515915625537906995,computers,0.5714285714285714
3643,1515915625537906995,stationery,0.42857142857142855
3644,1515915625537910207,stationery,1.0
3645,1515915625537910628,computers,1.0
3646,1515915625537920630,computers,1.0
3647,1515915625537953793,computers,1.0
3648,1515915625537957300,computers,0.96
3649,1515915625537957300,appliances,0.04
3650,1515915625537961126,electronics,1.0
3651,1515915625537963455,electronics,1.0
3652,1515915625537967005,construction,1.0
3653,1515915625537982600,computers,1.0
3654,1515915625537993503,electronics,1.0
3655,1515915625537999341,computers,1.0
3656,1515915625538002320,computers,1.0
3657,1515915625538008339,electronics,1.0
3658,1515915625538010548,computers,0.9823008849557522
3659,1515915625538010548,electronics,0.017699115044247787
3660,1515915625538010756,electronics,1.0
3661,1515915625538015443,computers,1.0
3662,1515915625538018992,auto,1.0
3663,1515915625538033167,computers,1.0
3664,1515915625538033333,computers,1.0
3665,1515915625538033378,computers,0.9473684210526315
3666,1515915625538033378,electronics,0.05263157894736842
3667,1515915625538033415,electronics,1.0
3668,1515915625538037001,computers,1.0
3669,1515915625538040987,construction,0.9090909090909091
3670,1515915625538040987,electronics,0.09090909090909091
3671,1515915625538059549,construction,1.0
3672,1515915625538068100,appliances,1.0
3673,1515915625538072004,computers,1.0
3674,1515915625538072333,electronics,1.0
3675,1515915625538074766,electronics,0.6
3676,1515915625538074766,construction,0.4
3677,1515915625538085694,computers,1.0
3678,1515915625538087284,computers,1.0
3679,1515915625538088048,stationery,1.0
3680,1515915625538098664,computers,1.0
3681,1515915625538100033,computers,1.0
3682,1515915625538106770,computers,1.0
3683,1515915625538110775,computers,1.0
3684,1515915625538120730,construction,1.0
3685,1515915625538120989,computers,1.0
3686,1515915625538139756,computers,1.0
3687,1515915625538152207,stationery,1.0
3688,1515915625538156344,stationery,1.0
3689,1515915625538157897,electronics,1.0
3690,1515915625538164479,electronics,1.0
3691,1515915625538171601,computers,0.7272727272727273
3692,1515915625538171601,stationery,0.2727272727272727
3693,1515915625538173588,construction,1.0
3694,1515915625538177438,appliances,0.78125
3695,1515915625538177438,electronics,0.21875
3696,1515915625538178189,electronics,1.0
3697,1515915625538182733,computers,1.0
3698,1515915625538183012,construction,1.0
3699,1515915625538185093,computers,1.0
3700,1515915625538185640,electronics,1.0
3701,1515915625538189543,computers,0.8225806451612904
3702,1515915625538189543,electronics,0.1774193548387097
3703,1515915625538200708,computers,1.0
3704,1515915625538212300,computers,1.0
3705,1515915625538216527,computers,0.7058823529411765
3706,1515915625538216527,stationery,0.29411764705882354
3707,1515915625538217067,computers,1.0
3708,1515915625538221377,electronics,1.0
3709,1515915625538224116,computers,1.0
3710,1515915625538237461,computers,1.0
3711,1515915625538241360,auto,1.0
3712,1515915625538245958,computers,1.0
3713,1515915625538246583,electronics,1.0
3714,1515915625538248753,computers,1.0
3715,1515915625538252652,computers,1.0
3716,1515915625538254360,computers,1.0
3717,1515915625538258682,computers,1.0
3718,1515915625538262209,electronics,1.0
3719,1515915625538265822,auto,1.0
